Project_ID,Location,Room_Type,Room_Area,Floor_Type,Ceiling_Type,Wall_Finish,Lighting_Preference,Budget_Range,Total_Cost,Project_Type,Design_Type
2246,"https://maps.google.com/?q=-63.683679482731776,12.452850035657661",bedroom,4996,tile,beam,wood paneling,warm white,high,217747,,art deco
2247,"https://maps.google.com/?q=-47.407615018079504,135.20155799137376",laundry room,2255,laminate,beam,wallpaper,recessed,medium,97022,,transitional
2248,"https://maps.google.com/?q=26.56691228957311,-86.76437378821153",study,3408,tile,vaulted,paint,pendant,high,83677,infrastructure,
2249,"https://maps.google.com/?q=-1.7104988997308936,-154.7555387677345",hall,1210,laminate,flat,tiles,pendant,medium,176727,residential,
2250,"https://maps.google.com/?q=-24.62347026843193,37.856888466795624",terrace,3726,tile,tray,tiles,pendant,medium,497177,,vintage
2251,"https://maps.google.com/?q=49.03395946976053,174.0582259446839",bathroom,4079,marble,custom,paint,chandelier,high,250181,,industrial
2252,"https://maps.google.com/?q=56.86187708402923,82.97525955649252",balcony,775,wooden,beam,paint,pendant,luxury,521735,,vintage
2253,"https://maps.google.com/?q=-33.89525592239155,154.9686541173981",garage,3449,marble,custom,wallpaper,chandelier,low,369532,,contemporary
2254,"https://maps.google.com/?q=-83.07435459089403,-150.01285092113403",library,917,marble,custom,tiles,cool white,low,92453,infrastructure,
2255,"https://maps.google.com/?q=-73.01700636324895,-6.045200337285763",laundry room,847,wooden,beam,stone cladding,recessed,high,339102,,contemporary
2256,"https://maps.google.com/?q=-87.79867690788122,126.40262871408692",study,4863,concrete,custom,wallpaper,warm white,low,494692,commercial,
2257,"https://maps.google.com/?q=85.05958851990437,33.620376254410246",office,2389,concrete,beam,wallpaper,chandelier,medium,539086,renovation,
2258,"https://maps.google.com/?q=-49.625964023415236,-107.59984344552221",kitchen,4779,laminate,flat,paint,chandelier,medium,519278,landscaping,
2259,"https://maps.google.com/?q=89.02385719949683,-93.57632838885395",balcony,3079,vinyl,tray,paint,warm white,low,222129,commercial,
2260,"https://maps.google.com/?q=46.54365550837301,139.94227786779288",bedroom,1604,vinyl,flat,tiles,pendant,luxury,178929,,industrial
2261,"https://maps.google.com/?q=60.38391831068412,67.62531283955042",study,4307,vinyl,vaulted,tiles,cool white,high,129896,,classic
2262,"https://maps.google.com/?q=-13.182177122411844,40.94386247747781",bathroom,2024,vinyl,flat,paint,pendant,luxury,457602,landscaping,
2263,"https://maps.google.com/?q=45.68840284129229,22.71778448934495",gym,4046,marble,custom,wood paneling,warm white,low,63338,,scandinavian
2264,"https://maps.google.com/?q=-47.30950296146422,33.618884107522206",living room,4639,laminate,custom,stone cladding,chandelier,luxury,586527,landscaping,
2265,"https://maps.google.com/?q=25.72637458823121,96.3056312469173",bathroom,835,marble,beam,paint,pendant,low,312942,renovation,
2266,"https://maps.google.com/?q=45.844576827771135,132.34185202489567",shop,3646,vinyl,custom,paint,pendant,low,450656,infrastructure,
2267,"https://maps.google.com/?q=-21.38829902250393,72.25438504456736",gym,2817,tile,tray,wallpaper,daylight,low,465298,residential,
2268,"https://maps.google.com/?q=57.58443661911275,-112.76161373500793",study,956,wooden,beam,tiles,pendant,medium,551649,infrastructure,
2269,"https://maps.google.com/?q=-17.046969251219608,-127.42593415428095",playroom,2640,vinyl,beam,paint,recessed,low,60836,,modern
2270,"https://maps.google.com/?q=-14.216794398806286,29.00481784223848",office,3639,laminate,custom,stone cladding,warm white,low,544843,infrastructure,
2271,"https://maps.google.com/?q=74.06801047807164,-160.14718979465076",gym,1824,tile,custom,tiles,pendant,luxury,385955,residential,
2272,"https://maps.google.com/?q=-16.593649941523864,-165.74784881344917",bedroom,3817,marble,tray,wallpaper,pendant,medium,146955,,bohemian
2273,"https://maps.google.com/?q=75.35281295373568,108.55045192267409",bedroom,899,tile,custom,stone cladding,chandelier,luxury,326519,renovation,
2274,"https://maps.google.com/?q=-64.71149348649344,-170.7348335100161",playroom,4875,concrete,vaulted,wood paneling,daylight,high,596427,,art deco
2275,"https://maps.google.com/?q=57.62465570090771,156.5586653878222",laundry room,2109,concrete,beam,wallpaper,chandelier,high,326767,,classic
2276,"https://maps.google.com/?q=-69.24058853085945,112.76482727758855",library,4404,tile,vaulted,wallpaper,pendant,luxury,530653,,mid-century
2277,"https://maps.google.com/?q=39.2376820097995,29.984690629119484",office,3313,laminate,beam,wood paneling,cool white,medium,434446,renovation,
2278,"https://maps.google.com/?q=67.01638507058223,-123.55724095023007",living room,3865,wooden,custom,tiles,pendant,low,516752,,minimalist
2279,"https://maps.google.com/?q=41.26300101778267,-89.10030158515575",gym,3763,wooden,beam,tiles,warm white,luxury,589541,,mid-century
2280,"https://maps.google.com/?q=-70.5924027843089,40.7230183588174",living room,4634,marble,flat,tiles,daylight,low,455931,commercial,
2281,"https://maps.google.com/?q=-59.45082196315704,76.59223978318602",kitchen,3398,tile,custom,wood paneling,cool white,luxury,461023,commercial,
2282,"https://maps.google.com/?q=-41.62837020658376,-156.34481411911307",entryway,1212,wooden,vaulted,paint,warm white,medium,445952,infrastructure,
2283,"https://maps.google.com/?q=-48.18927561440183,10.786958936413072",balcony,4866,tile,tray,stone cladding,recessed,low,308034,,rustic
2284,"https://maps.google.com/?q=4.158835016993351,-112.34743980185665",shop,3572,wooden,tray,wood paneling,chandelier,low,295806,,classic
2285,"https://maps.google.com/?q=4.210297018574224,21.154682833113668",library,2602,wooden,beam,tiles,chandelier,medium,357938,commercial,
2286,"https://maps.google.com/?q=1.8344498782715561,-68.35643118605287",garage,1714,concrete,beam,paint,recessed,high,355912,,industrial
2287,"https://maps.google.com/?q=-13.47287500749033,109.54801489171172",kitchen,538,tile,tray,tiles,daylight,high,487578,commercial,
2288,"https://maps.google.com/?q=-30.13988828107796,80.22661661940327",kitchen,727,concrete,tray,wallpaper,cool white,high,74027,industrial,
2289,"https://maps.google.com/?q=30.37826335726639,-77.9163977275563",laundry room,2411,concrete,beam,wallpaper,chandelier,luxury,308300,,minimalist
2290,"https://maps.google.com/?q=77.71122350269471,-111.63002671641142",bathroom,2212,concrete,custom,tiles,cool white,luxury,57410,industrial,
2291,"https://maps.google.com/?q=-39.770408314293206,-149.07029879375568",laundry room,2747,laminate,tray,paint,warm white,high,51773,industrial,
2292,"https://maps.google.com/?q=-3.2635689090075743,45.36858391764713",bathroom,4175,tile,tray,tiles,cool white,high,336228,,art deco
2293,"https://maps.google.com/?q=78.22843330893068,-91.70666317291241",bathroom,2362,wooden,flat,paint,pendant,high,254128,residential,
2294,"https://maps.google.com/?q=82.11215179006976,-170.67571445027957",hall,4236,concrete,flat,tiles,cool white,low,210717,infrastructure,
2295,"https://maps.google.com/?q=-16.674203312207865,-67.18276024314767",bathroom,2513,laminate,custom,stone cladding,pendant,medium,312265,,bohemian
2296,"https://maps.google.com/?q=-66.73617961948096,-10.32983534241933",balcony,2163,concrete,vaulted,wood paneling,daylight,medium,272434,residential,
2297,"https://maps.google.com/?q=5.446543186908443,-110.44312889575302",entryway,4144,concrete,beam,wallpaper,cool white,medium,375856,infrastructure,
2298,"https://maps.google.com/?q=-74.85403412650653,62.1723904170363",entryway,4726,vinyl,flat,paint,cool white,low,255519,landscaping,
2299,"https://maps.google.com/?q=-4.693191093940683,-46.50012305067955",balcony,1210,concrete,beam,wood paneling,pendant,luxury,268081,landscaping,
2300,"https://maps.google.com/?q=-3.6240039756198286,-5.0808463446214205",home theater,3438,marble,beam,wallpaper,warm white,high,577871,landscaping,
2301,"https://maps.google.com/?q=-55.85443977198883,-39.54278225529123",playroom,3204,wooden,flat,stone cladding,chandelier,luxury,150190,,classic
2302,"https://maps.google.com/?q=-59.75115862013508,11.082198362618584",gym,905,laminate,custom,paint,pendant,high,331889,residential,
2303,"https://maps.google.com/?q=-40.14969079077953,56.93901517805841",living room,2984,laminate,custom,stone cladding,cool white,medium,537489,,vintage
2304,"https://maps.google.com/?q=77.61977895210342,-59.551295919857694",kitchen,4314,wooden,beam,wallpaper,pendant,luxury,269342,,classic
2305,"https://maps.google.com/?q=-63.137881262513616,118.91258525952378",study,2881,concrete,custom,wallpaper,recessed,high,101016,renovation,
2306,"https://maps.google.com/?q=-49.42919184006851,9.061690690940168",playroom,582,wooden,flat,wood paneling,pendant,medium,265042,,bohemian
2307,"https://maps.google.com/?q=-57.95136617305835,47.8860752732902",bedroom,1086,concrete,beam,paint,warm white,low,529106,renovation,
2308,"https://maps.google.com/?q=-34.68783786875506,-8.830592837198395",office,4928,wooden,tray,stone cladding,recessed,luxury,494904,infrastructure,
2309,"https://maps.google.com/?q=-42.86711083364919,-49.77192023676318",living room,1246,marble,flat,paint,recessed,high,507945,,art deco
2310,"https://maps.google.com/?q=-47.63638893359855,-95.83978517915742",library,1437,concrete,custom,wallpaper,chandelier,medium,437609,,transitional
2311,"https://maps.google.com/?q=-45.506860884588676,-19.23136898489281",bathroom,4377,marble,tray,stone cladding,cool white,luxury,116881,,art deco
2312,"https://maps.google.com/?q=-3.556262210690349,-132.5186625748756",playroom,4887,laminate,custom,paint,pendant,luxury,465494,renovation,
2313,"https://maps.google.com/?q=-26.07018691581945,-92.2796340828383",playroom,4432,marble,beam,paint,warm white,low,513364,residential,
2314,"https://maps.google.com/?q=-4.091400248919953,103.47117468317634",kitchen,1307,concrete,custom,wallpaper,pendant,high,374435,landscaping,
2315,"https://maps.google.com/?q=-14.839157863996789,92.45913538925203",entryway,1718,marble,vaulted,wallpaper,daylight,luxury,300810,,modern
2316,"https://maps.google.com/?q=66.51203754117049,-176.14342217698425",living room,1606,tile,custom,wood paneling,cool white,medium,487944,,transitional
2317,"https://maps.google.com/?q=-68.02340571221406,110.99584097608101",garage,535,tile,flat,tiles,warm white,high,195457,landscaping,
2318,"https://maps.google.com/?q=55.16769472836006,-158.35586545308",shop,3739,laminate,beam,wood paneling,pendant,high,116355,landscaping,
2319,"https://maps.google.com/?q=50.68723958196952,-3.429995656441349",bathroom,565,marble,flat,tiles,daylight,low,361778,residential,
2320,"https://maps.google.com/?q=-74.87128712257032,-91.9401927792558",bathroom,1967,laminate,vaulted,tiles,chandelier,luxury,145664,,art deco
2321,"https://maps.google.com/?q=15.327203456260904,76.97055322356994",playroom,3011,vinyl,custom,paint,warm white,high,172302,,contemporary
2322,"https://maps.google.com/?q=87.04651651906241,-81.98342649600795",study,832,tile,custom,wood paneling,daylight,medium,194175,,modern
2323,"https://maps.google.com/?q=-75.27324335136628,39.44593827420678",bathroom,3000,tile,flat,stone cladding,chandelier,low,308900,residential,
2324,"https://maps.google.com/?q=49.443504807227384,47.95957474042402",living room,2272,concrete,vaulted,tiles,warm white,medium,497451,,mid-century
2325,"https://maps.google.com/?q=54.38574124646607,-108.65445955679529",living room,3014,concrete,beam,wallpaper,chandelier,medium,531500,infrastructure,
2326,"https://maps.google.com/?q=-18.16741776105708,-152.09204144195633",living room,3005,concrete,custom,stone cladding,chandelier,low,144016,,transitional
2327,"https://maps.google.com/?q=46.206331723590466,-19.61767173427006",bedroom,4138,marble,beam,paint,pendant,medium,81947,commercial,
2328,"https://maps.google.com/?q=-36.326764448083566,173.13781182962003",gym,3239,tile,flat,wallpaper,pendant,luxury,518705,commercial,
2329,"https://maps.google.com/?q=-16.631844959972014,141.96904819784703",library,1625,marble,tray,paint,cool white,high,187039,,transitional
2330,"https://maps.google.com/?q=13.710855419806435,-48.33116659793069",office,2370,concrete,vaulted,tiles,pendant,low,291593,infrastructure,
2331,"https://maps.google.com/?q=34.6394360039416,119.14258212024151",garage,4984,laminate,vaulted,paint,cool white,medium,107937,,art deco
2332,"https://maps.google.com/?q=76.57073326794276,-176.0639113680283",kitchen,1263,laminate,flat,stone cladding,warm white,luxury,233269,residential,
2333,"https://maps.google.com/?q=-60.52134512870414,120.49655210920065",study,674,tile,vaulted,wallpaper,recessed,low,75174,infrastructure,
2334,"https://maps.google.com/?q=-24.65366358102402,-70.9472355248308",living room,3741,concrete,tray,tiles,pendant,low,460011,renovation,
2335,"https://maps.google.com/?q=-37.20730658720541,-153.59487412145597",study,1639,wooden,vaulted,stone cladding,warm white,luxury,201958,,rustic
2336,"https://maps.google.com/?q=56.29357019552407,-96.30142206879879",bathroom,4774,vinyl,flat,paint,chandelier,high,164752,industrial,
2337,"https://maps.google.com/?q=-6.432622755761571,171.40108260014586",library,1984,marble,flat,tiles,pendant,low,407441,commercial,
2338,"https://maps.google.com/?q=-49.68221242924379,-78.32570920651905",gym,1643,concrete,flat,wallpaper,chandelier,low,509857,renovation,
2339,"https://maps.google.com/?q=-34.752816323612855,-149.4388873032447",entryway,3646,concrete,custom,stone cladding,cool white,medium,149668,residential,
2340,"https://maps.google.com/?q=-38.27138210267506,-143.44070966198285",home theater,3882,concrete,custom,tiles,recessed,high,271360,infrastructure,
2341,"https://maps.google.com/?q=56.83764730665433,-80.46307705565884",bedroom,3231,tile,flat,wood paneling,recessed,luxury,570420,industrial,
2342,"https://maps.google.com/?q=2.690062361953977,65.85968500619902",balcony,4345,vinyl,beam,stone cladding,recessed,medium,194308,residential,
2343,"https://maps.google.com/?q=56.14850928368938,-15.409331718148167",bathroom,1363,marble,vaulted,stone cladding,recessed,low,194277,,classic
2344,"https://maps.google.com/?q=18.582883854150467,-31.528507959351344",entryway,942,concrete,beam,wood paneling,warm white,medium,211109,landscaping,
2345,"https://maps.google.com/?q=69.47612513568416,-171.2138735800378",entryway,3564,wooden,flat,paint,pendant,high,556947,,classic
2346,"https://maps.google.com/?q=-36.83779215056584,22.334739406534908",garage,1183,wooden,vaulted,wood paneling,pendant,luxury,484878,commercial,
2347,"https://maps.google.com/?q=-17.32503512024347,37.26059423725067",bedroom,3874,wooden,beam,tiles,daylight,low,422576,,modern
2348,"https://maps.google.com/?q=-74.07258504382865,160.19176637008553",bedroom,3244,marble,beam,wood paneling,pendant,luxury,531298,,industrial
2349,"https://maps.google.com/?q=20.688014189579306,-87.43242192517944",hall,1975,laminate,vaulted,wallpaper,cool white,medium,200967,landscaping,
2350,"https://maps.google.com/?q=-63.48829096732413,-99.64496465700334",laundry room,2293,concrete,tray,stone cladding,chandelier,high,111374,,bohemian
2351,"https://maps.google.com/?q=49.12473298398032,35.22363468706925",entryway,1561,concrete,custom,stone cladding,daylight,medium,486171,commercial,
2352,"https://maps.google.com/?q=-55.32200625015375,159.6147503467305",terrace,1472,marble,custom,wallpaper,daylight,luxury,581636,,mid-century
2353,"https://maps.google.com/?q=-89.02336603708515,-46.70786113789998",bathroom,4997,laminate,tray,stone cladding,cool white,low,503386,industrial,
2354,"https://maps.google.com/?q=38.6400085176447,1.295443984495222",garage,1331,concrete,flat,tiles,cool white,luxury,427102,,transitional
2355,"https://maps.google.com/?q=71.89877160704529,-25.309615730200335",laundry room,4774,tile,vaulted,tiles,warm white,medium,302169,,contemporary
